image_path,filename,acne,blackheads,dark spots,dryness,normal,oily,pores,wrinkles
data/raw_images/dataset\dark spots\melasma27_jpg.rf.23684b621538ead34dcd0b3c74a50ae3.jpg,melasma27_jpg.rf.23684b621538ead34dcd0b3c74a50ae3.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma27_jpg.rf.27caca799c635537f96c36a13252cafb.jpg,melasma27_jpg.rf.27caca799c635537f96c36a13252cafb.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma27_jpg.rf.27d9020c0addc45b8e0c331c58621bfc.jpg,melasma27_jpg.rf.27d9020c0addc45b8e0c331c58621bfc.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma27_jpg.rf.2c7831848af20c08403e95441d425af7.jpg,melasma27_jpg.rf.2c7831848af20c08403e95441d425af7.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma27_jpg.rf.2c9a0d7183cd8950b8de543a4b1fb1ee.jpg,melasma27_jpg.rf.2c9a0d7183cd8950b8de543a4b1fb1ee.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma27_jpg.rf.3141d9a21970fce529e1c643bde527ff.jpg,melasma27_jpg.rf.3141d9a21970fce529e1c643bde527ff.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma27_jpg.rf.32a24e5aacacf9030e2ae12c5e36accf.jpg,melasma27_jpg.rf.32a24e5aacacf9030e2ae12c5e36accf.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma27_jpg.rf.37a86adaa3dc4877bb32fed1e4f870cf.jpg,melasma27_jpg.rf.37a86adaa3dc4877bb32fed1e4f870cf.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma27_jpg.rf.389c57743595aac0c86982e6227fca8c.jpg,melasma27_jpg.rf.389c57743595aac0c86982e6227fca8c.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma27_jpg.rf.4acc19dcf3a32305e77fc7f6235716b9.jpg,melasma27_jpg.rf.4acc19dcf3a32305e77fc7f6235716b9.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma27_jpg.rf.4af03e8f14a4c7a8223f145aa8770dd8.jpg,melasma27_jpg.rf.4af03e8f14a4c7a8223f145aa8770dd8.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma27_jpg.rf.6322ccd9c74da598171c85e2551fb842.jpg,melasma27_jpg.rf.6322ccd9c74da598171c85e2551fb842.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma27_jpg.rf.6a5c302b28fe8e45fc7751bcc3b0782d.jpg,melasma27_jpg.rf.6a5c302b28fe8e45fc7751bcc3b0782d.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma27_jpg.rf.6ef540d1b89e16ed2458ca9f6be35eaf.jpg,melasma27_jpg.rf.6ef540d1b89e16ed2458ca9f6be35eaf.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma27_jpg.rf.6f27d767b2dc5aa48f2ce238fd442a00.jpg,melasma27_jpg.rf.6f27d767b2dc5aa48f2ce238fd442a00.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma27_jpg.rf.71d829e6596b9aa6389f5931349dd450.jpg,melasma27_jpg.rf.71d829e6596b9aa6389f5931349dd450.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma27_jpg.rf.797300bd7ee24444445cc7d630c8a149.jpg,melasma27_jpg.rf.797300bd7ee24444445cc7d630c8a149.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma27_jpg.rf.7ad94ba75f17022bb7951ce84224f083.jpg,melasma27_jpg.rf.7ad94ba75f17022bb7951ce84224f083.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma27_jpg.rf.8014698a9533a8e732918ad58b9f585f.jpg,melasma27_jpg.rf.8014698a9533a8e732918ad58b9f585f.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma27_jpg.rf.83969f6fb5bcd36d470b5f239c7239c8.jpg,melasma27_jpg.rf.83969f6fb5bcd36d470b5f239c7239c8.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma27_jpg.rf.896d18ffd7c40bcdaf6fadaf8916e46f.jpg,melasma27_jpg.rf.896d18ffd7c40bcdaf6fadaf8916e46f.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma27_jpg.rf.8afb6b23165d9c90a69402239ccf8fb9.jpg,melasma27_jpg.rf.8afb6b23165d9c90a69402239ccf8fb9.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma27_jpg.rf.8bc7daeb492842c4c40cf015c4e905e6.jpg,melasma27_jpg.rf.8bc7daeb492842c4c40cf015c4e905e6.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma27_jpg.rf.8e9300c674205d3d01188096556b149f.jpg,melasma27_jpg.rf.8e9300c674205d3d01188096556b149f.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma27_jpg.rf.905b2c6a241220d8adf4fcbc12d69f12.jpg,melasma27_jpg.rf.905b2c6a241220d8adf4fcbc12d69f12.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma27_jpg.rf.90e72f93f52d7f91c54f42c2a585d35b.jpg,melasma27_jpg.rf.90e72f93f52d7f91c54f42c2a585d35b.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma27_jpg.rf.980719a96ba92da16586a0a9cb31e64b.jpg,melasma27_jpg.rf.980719a96ba92da16586a0a9cb31e64b.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma27_jpg.rf.b0d412028064477b2380ffcc98096677.jpg,melasma27_jpg.rf.b0d412028064477b2380ffcc98096677.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma27_jpg.rf.b1c0a1dd8af2fc93dadf988450c98572.jpg,melasma27_jpg.rf.b1c0a1dd8af2fc93dadf988450c98572.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma27_jpg.rf.b2dbdb5f15b7016e3ff1e36e4f1208f4.jpg,melasma27_jpg.rf.b2dbdb5f15b7016e3ff1e36e4f1208f4.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma27_jpg.rf.baf91ecf9e90f17a2e9b34495d24d706.jpg,melasma27_jpg.rf.baf91ecf9e90f17a2e9b34495d24d706.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma27_jpg.rf.bce592fb53a6799043786556b48f395d.jpg,melasma27_jpg.rf.bce592fb53a6799043786556b48f395d.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma27_jpg.rf.c3d3bfa39fdd893fc3da068fe8716978.jpg,melasma27_jpg.rf.c3d3bfa39fdd893fc3da068fe8716978.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma27_jpg.rf.c40d9b2c6f2ff67e96f1ececd31e5265.jpg,melasma27_jpg.rf.c40d9b2c6f2ff67e96f1ececd31e5265.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma27_jpg.rf.c4c8df6ffe861888aa8d679351b03169.jpg,melasma27_jpg.rf.c4c8df6ffe861888aa8d679351b03169.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma27_jpg.rf.c5e0d2caa27f2c104d7e7734b27cb203.jpg,melasma27_jpg.rf.c5e0d2caa27f2c104d7e7734b27cb203.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma27_jpg.rf.c760480ce01b7adb7d4f5f2ecf425297.jpg,melasma27_jpg.rf.c760480ce01b7adb7d4f5f2ecf425297.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma27_jpg.rf.d46ac2e6e56f33feba3ed4fe87b62b83.jpg,melasma27_jpg.rf.d46ac2e6e56f33feba3ed4fe87b62b83.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma27_jpg.rf.d4de73eaae15d2c0098188d4608e5187.jpg,melasma27_jpg.rf.d4de73eaae15d2c0098188d4608e5187.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma27_jpg.rf.e0f8a6de580972cdad4f9ba607373a94.jpg,melasma27_jpg.rf.e0f8a6de580972cdad4f9ba607373a94.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma27_jpg.rf.f44af4cd1ba131e0f1e71a3e5282bbe7.jpg,melasma27_jpg.rf.f44af4cd1ba131e0f1e71a3e5282bbe7.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma27_jpg.rf.fb2efe5479e6769891c8f61fe18f732d.jpg,melasma27_jpg.rf.fb2efe5479e6769891c8f61fe18f732d.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma27_jpg.rf.fc367231fe434a2fbff1c1def15dcf3f.jpg,melasma27_jpg.rf.fc367231fe434a2fbff1c1def15dcf3f.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma28_jpg.rf.1cf07011227debb759b4a86323d1ee84.jpg,melasma28_jpg.rf.1cf07011227debb759b4a86323d1ee84.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma28_jpg.rf.21c269c28389150299a45b9676180f76.jpg,melasma28_jpg.rf.21c269c28389150299a45b9676180f76.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma28_jpg.rf.70d0a7e04e14521a7a70c9211aede31d.jpg,melasma28_jpg.rf.70d0a7e04e14521a7a70c9211aede31d.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma28_jpg.rf.77f1b93cf7193267bd4df40047e04d56.jpg,melasma28_jpg.rf.77f1b93cf7193267bd4df40047e04d56.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma28_jpg.rf.9189d346b0faec214c61e35a236e0ee2.jpg,melasma28_jpg.rf.9189d346b0faec214c61e35a236e0ee2.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma28_jpg.rf.a150737a40ba8d4b1a5f3393d5a98f44.jpg,melasma28_jpg.rf.a150737a40ba8d4b1a5f3393d5a98f44.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma28_jpg.rf.b29132364bd3793865f4cbe8415b78ac.jpg,melasma28_jpg.rf.b29132364bd3793865f4cbe8415b78ac.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma28_jpg.rf.d4abe182a58d6834aceb003fab3f86e4.jpg,melasma28_jpg.rf.d4abe182a58d6834aceb003fab3f86e4.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma29_jpg.rf.1a2bc2ad44a9e0e202cadf1b268d1b85.jpg,melasma29_jpg.rf.1a2bc2ad44a9e0e202cadf1b268d1b85.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma29_jpg.rf.23b09dc377e2a775469b3576982d50e8.jpg,melasma29_jpg.rf.23b09dc377e2a775469b3576982d50e8.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma29_jpg.rf.289b558440444bf1d417cb44eaf3b960.jpg,melasma29_jpg.rf.289b558440444bf1d417cb44eaf3b960.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma29_jpg.rf.2b40a62e4f8efaf366968e60fd142711.jpg,melasma29_jpg.rf.2b40a62e4f8efaf366968e60fd142711.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma29_jpg.rf.2cfb0eeb848100912dff969efec56b88.jpg,melasma29_jpg.rf.2cfb0eeb848100912dff969efec56b88.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma29_jpg.rf.2d0d6ba24ce2548c20ce17a0ababbaff.jpg,melasma29_jpg.rf.2d0d6ba24ce2548c20ce17a0ababbaff.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma29_jpg.rf.330773688aadfed4e04f75d1f57d1b29.jpg,melasma29_jpg.rf.330773688aadfed4e04f75d1f57d1b29.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma29_jpg.rf.3583180af7faa9b531b4c1128c9e489e.jpg,melasma29_jpg.rf.3583180af7faa9b531b4c1128c9e489e.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma29_jpg.rf.3f883a10807807ff0081e1c33f4fb88b.jpg,melasma29_jpg.rf.3f883a10807807ff0081e1c33f4fb88b.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma29_jpg.rf.40cfe7ddb4caa77f9ef842a2e8f9a31a.jpg,melasma29_jpg.rf.40cfe7ddb4caa77f9ef842a2e8f9a31a.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma29_jpg.rf.6d133edc36972322e7b571abb5f7d923.jpg,melasma29_jpg.rf.6d133edc36972322e7b571abb5f7d923.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma29_jpg.rf.7003b05414969fe8d899b6f5cce7eb9e.jpg,melasma29_jpg.rf.7003b05414969fe8d899b6f5cce7eb9e.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma29_jpg.rf.73d0cb37148ec881cd9b5d36ef29ad27.jpg,melasma29_jpg.rf.73d0cb37148ec881cd9b5d36ef29ad27.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma29_jpg.rf.7e256264e938dbf9082bdc7f36ecc6f9.jpg,melasma29_jpg.rf.7e256264e938dbf9082bdc7f36ecc6f9.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma29_jpg.rf.7fe78c00738828e978eabaff0fdcf831.jpg,melasma29_jpg.rf.7fe78c00738828e978eabaff0fdcf831.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma29_jpg.rf.879725b6b6b6ed58764a6336fe8d1097.jpg,melasma29_jpg.rf.879725b6b6b6ed58764a6336fe8d1097.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma29_jpg.rf.879c6ad5ffdd270bb7e7875ce0b755bc.jpg,melasma29_jpg.rf.879c6ad5ffdd270bb7e7875ce0b755bc.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma29_jpg.rf.8df1001d133c58121b772b4d9511b8d9.jpg,melasma29_jpg.rf.8df1001d133c58121b772b4d9511b8d9.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma29_jpg.rf.8e8fe98a5197dc8851b7124d43e41b2a.jpg,melasma29_jpg.rf.8e8fe98a5197dc8851b7124d43e41b2a.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma29_jpg.rf.901dd7da360c5fcefde376a2fcf9f46d.jpg,melasma29_jpg.rf.901dd7da360c5fcefde376a2fcf9f46d.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma29_jpg.rf.9039a228616ab8f0fcd91503b32b409a.jpg,melasma29_jpg.rf.9039a228616ab8f0fcd91503b32b409a.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma29_jpg.rf.90ca89d708f4ce56be4200e95bef3bf0.jpg,melasma29_jpg.rf.90ca89d708f4ce56be4200e95bef3bf0.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma29_jpg.rf.97865f1ae7bf0dcac216792e79bf2835.jpg,melasma29_jpg.rf.97865f1ae7bf0dcac216792e79bf2835.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma29_jpg.rf.97d0ae75ebbf451e7fc3c31b37fec6d8.jpg,melasma29_jpg.rf.97d0ae75ebbf451e7fc3c31b37fec6d8.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma29_jpg.rf.9e1bd927fc74f7003788498d7b1891d5.jpg,melasma29_jpg.rf.9e1bd927fc74f7003788498d7b1891d5.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma29_jpg.rf.a57bf594913929d01a47b2c330460420.jpg,melasma29_jpg.rf.a57bf594913929d01a47b2c330460420.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma29_jpg.rf.a80204a884ce803acd4242a52aa622d2.jpg,melasma29_jpg.rf.a80204a884ce803acd4242a52aa622d2.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma29_jpg.rf.ad491cb4275edf71a364a84bfd1c90de.jpg,melasma29_jpg.rf.ad491cb4275edf71a364a84bfd1c90de.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma29_jpg.rf.bd4caab98c57415141aa673c2a68327c.jpg,melasma29_jpg.rf.bd4caab98c57415141aa673c2a68327c.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma29_jpg.rf.bfe4eddee4b219d46eb12ef7def7bca5.jpg,melasma29_jpg.rf.bfe4eddee4b219d46eb12ef7def7bca5.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma29_jpg.rf.c4b9ded401682714d1b7250eb2ad8313.jpg,melasma29_jpg.rf.c4b9ded401682714d1b7250eb2ad8313.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma29_jpg.rf.cbd65c5688f825d09632c298aa99f2e9.jpg,melasma29_jpg.rf.cbd65c5688f825d09632c298aa99f2e9.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma29_jpg.rf.cd8775f11b088d56b7c2ef99c8dd9ce8.jpg,melasma29_jpg.rf.cd8775f11b088d56b7c2ef99c8dd9ce8.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma29_jpg.rf.ced4aa5eda02f560daa4acbe45025e93.jpg,melasma29_jpg.rf.ced4aa5eda02f560daa4acbe45025e93.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma29_jpg.rf.d741c04ff6624a48f1dd108c1e93cd6b.jpg,melasma29_jpg.rf.d741c04ff6624a48f1dd108c1e93cd6b.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma29_jpg.rf.d7f34f3cab1e22d927ebb2a4d77df76f.jpg,melasma29_jpg.rf.d7f34f3cab1e22d927ebb2a4d77df76f.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma29_jpg.rf.d7f7541d9405446464f3eb43e5dbc723.jpg,melasma29_jpg.rf.d7f7541d9405446464f3eb43e5dbc723.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma29_jpg.rf.d8666695d081dbb0a1720a48ef6c7aa4.jpg,melasma29_jpg.rf.d8666695d081dbb0a1720a48ef6c7aa4.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma29_jpg.rf.db2a56e5cbc1e25e3a5214717192cf96.jpg,melasma29_jpg.rf.db2a56e5cbc1e25e3a5214717192cf96.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma29_jpg.rf.dbf076526428b1dcf43ddb9c6c3f5c90.jpg,melasma29_jpg.rf.dbf076526428b1dcf43ddb9c6c3f5c90.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma29_jpg.rf.dd0c6b411de6ac73452cf29bac963224.jpg,melasma29_jpg.rf.dd0c6b411de6ac73452cf29bac963224.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma29_jpg.rf.dd1674d75df441d81e92dd9ef49e5ef4.jpg,melasma29_jpg.rf.dd1674d75df441d81e92dd9ef49e5ef4.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma29_jpg.rf.dfc72470a88e119d1abd7ad4503ffe19.jpg,melasma29_jpg.rf.dfc72470a88e119d1abd7ad4503ffe19.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma29_jpg.rf.e4e9b09e9320f3cc1d46bd6ed4d155d8.jpg,melasma29_jpg.rf.e4e9b09e9320f3cc1d46bd6ed4d155d8.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma29_jpg.rf.eabdeecf794517ebdfe08139c650575a.jpg,melasma29_jpg.rf.eabdeecf794517ebdfe08139c650575a.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma29_jpg.rf.f30d3d7c1451a5467e8927dbe53a9f0e.jpg,melasma29_jpg.rf.f30d3d7c1451a5467e8927dbe53a9f0e.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma29_jpg.rf.fc1b5c7a645d206a991b91d7aa876b54.jpg,melasma29_jpg.rf.fc1b5c7a645d206a991b91d7aa876b54.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma29_jpg.rf.fe5e89014aa75d8f64ffa313ab5568c4.jpg,melasma29_jpg.rf.fe5e89014aa75d8f64ffa313ab5568c4.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma2_jpg.rf.0aae495ad9ab6881ee9544d320bfbe35.jpg,melasma2_jpg.rf.0aae495ad9ab6881ee9544d320bfbe35.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma2_jpg.rf.12178283025635c60898afaf692a5901.jpg,melasma2_jpg.rf.12178283025635c60898afaf692a5901.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma2_jpg.rf.1296293d0b31297ada0097b246830993.jpg,melasma2_jpg.rf.1296293d0b31297ada0097b246830993.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma2_jpg.rf.1a7291af668ad062fb32fdcf4fff2d05.jpg,melasma2_jpg.rf.1a7291af668ad062fb32fdcf4fff2d05.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma2_jpg.rf.1d354fbdb3429ff2f5aec8c4a4a75c5f.jpg,melasma2_jpg.rf.1d354fbdb3429ff2f5aec8c4a4a75c5f.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma2_jpg.rf.2eeb38f9045797342d6a8b3660d41206.jpg,melasma2_jpg.rf.2eeb38f9045797342d6a8b3660d41206.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma2_jpg.rf.2fdf17c166d0c111d4e09e229c5a33e2.jpg,melasma2_jpg.rf.2fdf17c166d0c111d4e09e229c5a33e2.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma2_jpg.rf.3734b4cbacf11eed090faf9a21f57410.jpg,melasma2_jpg.rf.3734b4cbacf11eed090faf9a21f57410.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma2_jpg.rf.3a8d26a7f58d62ffe4b0b6e5e9ca73b9.jpg,melasma2_jpg.rf.3a8d26a7f58d62ffe4b0b6e5e9ca73b9.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma2_jpg.rf.47ac99715f18aa7192add685619eab75.jpg,melasma2_jpg.rf.47ac99715f18aa7192add685619eab75.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma2_jpg.rf.57a5dc1beb8de00f55ff8d243470b01b.jpg,melasma2_jpg.rf.57a5dc1beb8de00f55ff8d243470b01b.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma2_jpg.rf.63b5f2708548c8d01b398eaf34492ec7.jpg,melasma2_jpg.rf.63b5f2708548c8d01b398eaf34492ec7.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma2_jpg.rf.68977cd9d74bb992100275167a7fc774.jpg,melasma2_jpg.rf.68977cd9d74bb992100275167a7fc774.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma2_jpg.rf.689800c7c3738a724d9267c1d02f1609.jpg,melasma2_jpg.rf.689800c7c3738a724d9267c1d02f1609.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma2_jpg.rf.813c42a6bf457634dea401b25016d842.jpg,melasma2_jpg.rf.813c42a6bf457634dea401b25016d842.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma2_jpg.rf.8b9ecbbf14c24ec52caf80ad3ec629c7.jpg,melasma2_jpg.rf.8b9ecbbf14c24ec52caf80ad3ec629c7.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma2_jpg.rf.92c066751bff54fe83c7f73f852f3290.jpg,melasma2_jpg.rf.92c066751bff54fe83c7f73f852f3290.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma2_jpg.rf.a99b23ff600be6d800a2fa44e68c239a.jpg,melasma2_jpg.rf.a99b23ff600be6d800a2fa44e68c239a.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma2_jpg.rf.ac761dab4b6e36c4a60437ef2aee922a.jpg,melasma2_jpg.rf.ac761dab4b6e36c4a60437ef2aee922a.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma2_jpg.rf.aec04a5fb90bfb7dc9785002c6277570.jpg,melasma2_jpg.rf.aec04a5fb90bfb7dc9785002c6277570.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma2_jpg.rf.b382253c6665dee141148807504e956e.jpg,melasma2_jpg.rf.b382253c6665dee141148807504e956e.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma2_jpg.rf.b572aba259ad888279508b7fc7620e60.jpg,melasma2_jpg.rf.b572aba259ad888279508b7fc7620e60.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma2_jpg.rf.bb084b033e1f58f2a7904895ed049ac1.jpg,melasma2_jpg.rf.bb084b033e1f58f2a7904895ed049ac1.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma2_jpg.rf.c253cc151524b4b3b73f50c7c4175f82.jpg,melasma2_jpg.rf.c253cc151524b4b3b73f50c7c4175f82.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma2_jpg.rf.ca529a355754bbaf0a720062a1f9fdf3.jpg,melasma2_jpg.rf.ca529a355754bbaf0a720062a1f9fdf3.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma2_jpg.rf.ce5918264704c4b2969a303b2cd501fd.jpg,melasma2_jpg.rf.ce5918264704c4b2969a303b2cd501fd.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma2_jpg.rf.dc3f052b030c8aa0cebe93d87998a393.jpg,melasma2_jpg.rf.dc3f052b030c8aa0cebe93d87998a393.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma2_jpg.rf.e709d5b41db6d636c66d1e42a5999f62.jpg,melasma2_jpg.rf.e709d5b41db6d636c66d1e42a5999f62.jpg,0,0,1,0,0,0,0,0
data/raw_images/dataset\dark spots\melasma2_jpg.rf.ed9335b0f378906a956b1dd1f04838ca.jpg,melasma2_jpg.rf.ed9335b0f378906a956b1dd1f04838ca.jpg,0,0,1,0,0,0,0,0
